Transaction_ID,Customer_ID,Purchase_Date,Age,Gender,Location,Online/Offline,Online_Store,Category,Item_Purchased,Brand,Color,Size,Quantity,Purchase_Amount_(₹),Discount_(%),Festival/Sale,Shipping_Charge_(₹),Delivery_Speed,Delivery_Time_(Days),Subscription_Status,Payment_Method,Review_Rating,Return_Status,Previous_Purchases,Frequency_of_Purchases
TXN509412,CUST102996,2023-03-08,30.0,Male,Bangalore,Online,Myntra,Clothing,Hoodie,HRX,Yellow,M,1.0,206.0,15.0,Holi Sale,0.0,Standard,8.0,No,UPI,3.0,Not Returned,0.0,Fortnightly
TXN508618,CUST102772,2023-03-08,26.0,Male,Delhi,Offline,Myntra,Footwear,Boots,Puma,White,7,1.0,2155.0,1.0,Holi Sale,0.0,Standard,0.0,No,UPI,5.0,Returned,0.0,Monthly
TXN504898,CUST101627,2023-03-08,42.0,Male,Chennai,Online,Amazon,Clothing,Jeans,Max,Yellow,XL,1.0,320.0,13.0,Holi Sale,149.0,Standard,5.0,No,Debit Card,5.0,Not Returned,0.0,Monthly
TXN502971,CUST100955,2023-03-08,43.0,Female,Pune,Online,Amazon,Clothing,Dress,Nike,Pink,M,4.0,4838.0,11.0,Holi Sale,49.0,Standard,4.0,No,EMI,4.0,Not Returned,0.0,Monthly
TXN509170,CUST102933,2023-03-09,36.0,Male,Bangalore,Online,Amazon,Clothing,Shorts,Nike,White,M,1.0,3720.0,67.0,Missing,0.0,Standard,5.0,No,EMI,5.0,Not Returned,1.0,Fortnightly
TXN505512,CUST101788,2023-03-09,37.0,Male,Nagpur,Online,Flipkart,Footwear,Sandals,Puma,Blue,10,3.0,12995.0,45.0,Missing,0.0,Standard,8.0,Yes,UPI,3.0,Not Returned,0.0,Monthly
TXN502117,CUST100692,2023-03-09,57.0,Female,Bangalore,Online,Amazon,Clothing,Shorts,Levis,Red,S,1.0,2632.0,49.0,Missing,0.0,Standard,5.0,Yes,EMI,4.0,Not Returned,0.0,Rarely
TXN502322,CUST100753,2023-03-09,57.0,Female,Mumbai,Online,Flipkart,Clothing,Dress,Zara,Yellow,M,1.0,1015.0,43.0,Missing,49.0,Same Day,1.0,No,UPI,3.0,Returned,0.0,Weekly
TXN506693,CUST102204,2023-03-09,37.0,Male,Kochi,Online,Shein,Clothing,Shorts,Nike,Grey,S,1.0,2182.0,39.0,Missing,0.0,Express,3.0,No,Cash on Delivery,3.0,Not Returned,0.0,Quarterly
TXN501879,CUST100613,2023-03-09,34.0,Male,Bangalore,Online,Myntra,Clothing,Jeans,Roadster,Pink,L,1.0,1430.0,67.0,Missing,0.0,Express,3.0,Yes,Net Banking,5.0,Not Returned,1.0,Fortnightly
TXN503438,CUST101112,2023-03-09,26.0,Male,Kolkata,Online,Amazon,Accessories,Belt,Roadster,Beige,M,1.0,464.0,68.0,Missing,49.0,Express,4.0,No,UPI,3.0,Not Returned,0.0,Weekly
TXN500362,CUST100088,2023-03-09,50.0,Female,Chennai,Offline,Myntra,Accessories,Wallet,Bata,Green,M,4.0,1429.0,56.0,Missing,0.0,Standard,0.0,No,Credit Card,4.0,Not Returned,0.0,Weekly
TXN505542,CUST101798,2023-03-09,38.0,Female,Mumbai,Online,Amazon,Footwear,Running Shoes,Campus,Pink,10,1.0,4220.0,43.0,Missing,0.0,Same Day,1.0,Yes,UPI,4.0,Not Returned,2.0,Weekly
TXN506481,CUST102136,2023-03-09,40.0,Male,Kochi,Online,Ajio,Clothing,T-shirt,Levis,Grey,S,1.0,2576.0,22.0,Missing,0.0,Standard,4.0,No,UPI,4.0,Returned,0.0,Rarely
TXN500413,CUST100097,2023-03-09,46.0,Female,Kolkata,Online,Myntra,Clothing,Dress,Levis,Beige,L,3.0,5788.0,37.0,Missing,0.0,Standard,5.0,No,Net Banking,5.0,Not Returned,0.0,Rarely
TXN502960,CUST100953,2023-03-09,35.0,Female,Noida,Online,Flipkart,Clothing,Jeans,US Polo,White,M,1.0,1036.0,35.0,Missing,79.0,Standard,4.0,No,EMI,4.0,Not Returned,0.0,Fortnightly
TXN504280,CUST101406,2023-03-09,32.0,Female,Chennai,Online,Amazon,Clothing,T-shirt,Levis,Beige,XL,1.0,1887.0,40.0,Missing,0.0,Standard,6.0,No,UPI,3.0,Not Returned,0.0,Monthly
TXN502057,CUST100664,2023-03-09,43.0,Female,Delhi,Online,Myntra,Clothing,Kurta,Max,Yellow,L,4.0,3722.0,20.0,Missing,0.0,Standard,6.0,Yes,Debit Card,4.0,Not Returned,1.0,Quarterly
TXN507017,CUST102305,2023-03-10,22.0,Female,Delhi,Online,Amazon,Clothing,Dress,H&M,Black,S,1.0,940.0,28.0,Missing,49.0,Standard,6.0,No,Credit Card,4.0,Not Returned,1.0,Fortnightly
TXN508707,CUST102799,2023-03-10,34.0,Female,Pune,Online,Flipkart,Clothing,Trousers,Bewakoof,White,L,2.0,1102.0,70.0,Missing,0.0,Standard,6.0,No,Wallet,3.0,Not Returned,1.0,Weekly
TXN504566,CUST101523,2023-03-10,24.0,Male,Mumbai,Online,Myntra,Clothing,Shorts,Max,Black,XXL,1.0,614.0,45.0,Missing,0.0,Standard,8.0,No,Debit Card,3.0,Not Returned,4.0,Weekly
TXN503240,CUST101032,2023-03-10,48.0,Female,Hyderabad,Online,Shein,Clothing,Saree,Zara,Yellow,S,2.0,4644.0,42.0,Missing,99.0,Standard,4.0,No,Debit Card,3.0,Not Returned,0.0,Fortnightly
TXN500767,CUST100211,2023-03-10,48.0,Male,Kolkata,Online,Ajio,Clothing,Jacket,US Polo,Pink,S,1.0,1472.0,49.0,Missing,0.0,Express,4.0,No,Debit Card,4.0,Not Returned,0.0,Fortnightly
TXN506919,CUST102271,2023-03-10,31.0,Male,Bangalore,Offline,Myntra,Clothing,Shorts,Zara,Red,M,2.0,5980.0,60.0,Missing,0.0,Standard,0.0,No,UPI,5.0,Not Returned,0.0,Quarterly
TXN504599,CUST101531,2023-03-10,18.0,Female,Bhubaneswar,Online,Myntra,Clothing,Dress,Zara,Blue,M,1.0,3021.0,38.0,Missing,0.0,Standard,6.0,No,UPI,2.0,Not Returned,1.0,Fortnightly
TXN504067,CUST101341,2023-03-10,23.0,Male,Mumbai,Online,Ajio,Clothing,Shirt,Nike,Green,L,4.0,12505.0,51.0,Missing,0.0,Standard,6.0,Yes,UPI,2.0,Not Returned,1.0,Fortnightly
TXN502788,CUST100904,2023-03-11,37.0,Male,Kolkata,Online,Flipkart,Accessories,Sunglasses,H&M,Yellow,M,2.0,1895.0,57.0,Missing,79.0,Standard,5.0,No,Cash on Delivery,5.0,Not Returned,3.0,Fortnightly
TXN508437,CUST102722,2023-03-11,22.0,Female,Kolkata,Online,Myntra,Footwear,Sandals,Campus,Black,9,1.0,707.0,49.0,Missing,0.0,Express,2.0,Yes,UPI,3.0,Not Returned,0.0,Weekly
TXN500728,CUST100198,2023-03-11,32.0,Female,Hyderabad,Online,Amazon,Accessories,Socks,Nike,White,Free Size,3.0,7066.0,67.0,Missing,0.0,Express,4.0,No,UPI,3.0,Not Returned,1.0,Weekly
TXN501286,CUST100394,2023-03-11,48.0,Male,Nagpur,Online,Amazon,Footwear,Sneakers,HRX,Beige,8,1.0,837.0,67.0,Missing,0.0,Standard,6.0,Yes,UPI,2.0,Returned,0.0,Monthly
TXN509097,CUST102905,2023-03-11,54.0,Male,Kolkata,Online,Myntra,Clothing,Shorts,Max,Blue,M,1.0,750.0,37.0,Missing,0.0,Standard,4.0,Yes,UPI,3.0,Not Returned,0.0,Fortnightly
TXN509741,CUST103112,2023-03-11,20.0,Female,Chennai,Online,Flipkart,Clothing,Jeans,Roadster,Blue,XXL,1.0,1106.0,29.0,Missing,149.0,Standard,5.0,Yes,UPI,5.0,Not Returned,0.0,Rarely
TXN507206,CUST102360,2023-03-11,45.0,Male,Pune,Online,Flipkart,Footwear,Sandals,HRX,Yellow,11,1.0,1688.0,49.0,Missing,0.0,Standard,7.0,No,UPI,4.0,Not Returned,2.0,Weekly
TXN504593,CUST101527,2023-03-11,23.0,Male,Pune,Online,Amazon,Accessories,Sunglasses,Max,Beige,M,1.0,270.0,28.0,Missing,79.0,Standard,5.0,Yes,Debit Card,5.0,Not Returned,1.0,Rarely
TXN507207,CUST102360,2023-03-11,45.0,Male,Pune,Online,Myntra,Footwear,Sandals,Roadster,Pink,11,1.0,3048.0,24.0,Missing,79.0,Standard,4.0,No,UPI,5.0,Not Returned,3.0,Weekly
TXN505871,CUST101916,2023-03-11,29.0,Female,Chandigarh,Online,Flipkart,Footwear,Running Shoes,Nike,Yellow,8,1.0,5434.0,45.0,Missing,0.0,Standard,8.0,No,Debit Card,5.0,Returned,0.0,Fortnightly
TXN508680,CUST102789,2023-03-11,53.0,Female,Chennai,Online,Amazon,Clothing,Dress,Nike,Black,L,2.0,5603.0,56.0,Missing,0.0,Standard,6.0,Yes,UPI,4.0,Not Returned,0.0,Monthly
TXN504426,CUST101466,2023-03-11,44.0,Male,Delhi,Online,Flipkart,Footwear,Sneakers,Nike,Navy,8,1.0,4304.0,44.0,Missing,0.0,Express,3.0,Yes,Credit Card,4.0,Not Returned,0.0,Monthly
TXN508305,CUST102679,2023-03-12,33.0,Female,Kochi,Online,Flipkart,Footwear,Sandals,Roadster,Red,9,2.0,4168.0,21.0,Missing,0.0,Standard,4.0,No,Credit Card,3.0,Not Returned,0.0,Fortnightly
TXN505625,CUST101830,2023-03-12,32.0,Female,Jaipur,Online,Amazon,Footwear,Sneakers,Campus,Yellow,11,1.0,660.0,21.0,Missing,79.0,Express,3.0,No,Credit Card,3.0,Returned,1.0,Fortnightly
TXN502400,CUST100772,2023-03-12,18.0,Male,Kolkata,Online,Myntra,Accessories,Socks,Zara,Yellow,Free Size,1.0,2223.0,43.0,Missing,0.0,Standard,6.0,No,EMI,3.0,Not Returned,4.0,Weekly
TXN505755,CUST101867,2023-03-12,49.0,Male,Kolkata,Online,Flipkart,Footwear,Slippers,Campus,White,7,1.0,929.0,51.0,Missing,149.0,Standard,8.0,No,Credit Card,1.0,Not Returned,0.0,Weekly
TXN508533,CUST102741,2023-03-12,22.0,Male,Chennai,Online,Myntra,Clothing,T-shirt,Zara,White,S,2.0,5559.0,64.0,Missing,0.0,Same Day,1.0,No,UPI,3.0,Not Returned,1.0,Fortnightly
TXN501414,CUST100450,2023-03-12,58.0,Female,Kolkata,Online,Amazon,Footwear,Running Shoes,Max,Blue,9,1.0,963.0,47.0,Missing,0.0,Standard,4.0,No,UPI,4.0,Not Returned,1.0,Monthly
TXN509797,CUST103128,2023-03-12,39.0,Female,Delhi,Offline,Myntra,Footwear,Slippers,HRX,Brown,9,1.0,855.0,62.0,Missing,0.0,Standard,0.0,Yes,Debit Card,4.0,Returned,0.0,Rarely
TXN503576,CUST101146,2023-03-12,40.0,Male,Delhi,Online,Myntra,Footwear,Slippers,Nike,Yellow,9,1.0,3990.0,42.0,Missing,0.0,Standard,8.0,Yes,UPI,4.0,Not Returned,1.0,Fortnightly
TXN504779,CUST101592,2023-03-12,34.0,Female,Hyderabad,Online,Myntra,Clothing,Shirt,US Polo,Beige,L,2.0,2312.0,65.0,Missing,149.0,Express,2.0,No,Debit Card,4.0,Not Returned,0.0,Weekly
TXN500132,CUST100032,2023-03-12,21.0,Female,Jaipur,Online,Myntra,Accessories,Bag,Puma,Blue,Free Size,1.0,259.0,58.0,Missing,0.0,Express,2.0,No,Credit Card,5.0,Not Returned,0.0,Fortnightly
TXN509654,CUST103076,2023-03-13,22.0,Male,Ahmedabad,Online,Myntra,Clothing,Shirt,Max,Green,M,1.0,576.0,51.0,Missing,99.0,Standard,7.0,Yes,Debit Card,4.0,Not Returned,1.0,Fortnightly
TXN507353,CUST102401,2023-03-13,41.0,Male,Hyderabad,Online,Meesho,Accessories,Wallet,HRX,Beige,M,1.0,300.0,40.0,Missing,79.0,Standard,5.0,Yes,UPI,3.0,Returned,0.0,Monthly
TXN507941,CUST102579,2023-03-13,41.0,Female,Hyderabad,Online,Myntra,Footwear,Formal Shoes,Puma,Pink,11,1.0,4018.0,37.0,Missing,0.0,Standard,6.0,Yes,Debit Card,3.0,Not Returned,0.0,Weekly
TXN504639,CUST101550,2023-03-13,29.0,Male,Gurgaon,Online,Amazon,Clothing,T-shirt,Puma,Yellow,S,1.0,2193.0,30.0,Missing,149.0,Standard,6.0,No,Credit Card,3.0,Returned,2.0,Weekly
TXN500406,CUST100095,2023-03-13,30.0,Female,Kolkata,Online,Ajio,Clothing,Shirt,US Polo,Pink,S,2.0,1354.0,30.0,Missing,99.0,Standard,7.0,No,UPI,4.0,Not Returned,1.0,Weekly
TXN501376,CUST100436,2023-03-13,41.0,Female,Bangalore,Online,Amazon,Accessories,Cap,Allen Solly,White,Free Size,4.0,2784.0,44.0,Missing,0.0,Express,2.0,No,EMI,2.0,Returned,0.0,Quarterly
TXN506577,CUST102166,2023-03-13,31.0,Male,Kolkata,Online,Flipkart,Footwear,Boots,Puma,Beige,10,2.0,8260.0,43.0,Missing,0.0,Standard,7.0,No,UPI,5.0,Not Returned,1.0,Monthly
TXN506985,CUST102291,2023-03-13,31.0,Female,Pune,Online,Amazon,Footwear,Boots,H&M,Pink,7,3.0,4794.0,50.0,Missing,0.0,Standard,4.0,No,Credit Card,3.0,Not Returned,0.0,Fortnightly
TXN505306,CUST101734,2023-03-13,54.0,Male,Chennai,Online,Flipkart,Clothing,Dress,H&M,Beige,L,1.0,1330.0,53.0,Missing,0.0,Standard,4.0,Yes,Debit Card,5.0,Not Returned,0.0,Quarterly
TXN509861,CUST103150,2023-03-13,47.0,Male,Ahmedabad,Online,Flipkart,Footwear,Sandals,Zara,Beige,6,2.0,6840.0,49.0,Missing,0.0,Standard,5.0,Yes,UPI,5.0,Not Returned,1.0,Weekly
TXN505077,CUST101665,2023-03-13,34.0,Male,Surat,Offline,Myntra,Clothing,Shorts,Bewakoof,Pink,L,1.0,432.0,43.0,Missing,0.0,Standard,0.0,No,Cash on Delivery,5.0,Not Returned,0.0,Monthly
TXN509399,CUST102993,2023-03-13,53.0,Male,Chennai,Online,Ajio,Footwear,Running Shoes,Bata,Black,9,1.0,1382.0,70.0,Missing,0.0,Express,2.0,Yes,Credit Card,4.0,Returned,0.0,Fortnightly
TXN504361,CUST101442,2023-03-14,57.0,Female,Delhi,Online,Myntra,Clothing,Dress,Nike,Blue,XXL,1.0,4000.0,22.0,Missing,0.0,Standard,8.0,No,EMI,3.0,Not Returned,0.0,Monthly
TXN509568,CUST103048,2023-03-14,25.0,Male,Bangalore,Online,Meesho,Accessories,Sunglasses,Nike,Beige,M,1.0,332.0,38.0,Missing,0.0,Standard,6.0,No,Net Banking,2.0,Returned,0.0,Rarely
TXN505915,CUST101931,2023-03-14,38.0,Male,Pune,Online,Myntra,Footwear,Sandals,US Polo,Beige,7,3.0,6063.0,62.0,Missing,79.0,Standard,5.0,No,UPI,5.0,Not Returned,0.0,Weekly
TXN504013,CUST101328,2023-03-14,46.0,Male,Kolkata,Online,Myntra,Clothing,Shorts,Roadster,Blue,M,1.0,1273.0,35.0,Missing,0.0,Standard,6.0,Yes,Cash on Delivery,4.0,Returned,0.0,Fortnightly
TXN506697,CUST102205,2023-03-14,51.0,Male,Kolkata,Online,Amazon,Accessories,Socks,US Polo,Beige,Free Size,2.0,1242.0,47.0,Missing,49.0,Standard,7.0,No,UPI,3.0,Not Returned,2.0,Fortnightly
TXN504158,CUST101365,2023-03-14,18.0,Female,Ahmedabad,Online,Ajio,Footwear,Sneakers,Campus,Yellow,9,1.0,2074.0,35.0,Missing,0.0,Express,3.0,Yes,Cash on Delivery,3.0,Not Returned,1.0,Weekly
TXN502184,CUST100716,2023-03-15,39.0,Male,Mumbai,Online,Flipkart,Footwear,Sandals,H&M,Yellow,10,3.0,4246.0,67.0,Missing,0.0,Standard,6.0,Yes,Debit Card,2.0,Not Returned,0.0,Monthly
TXN506208,CUST102051,2023-03-15,30.0,Male,Chennai,Online,Amazon,Clothing,Shorts,Puma,White,XL,2.0,5562.0,47.0,Missing,0.0,Standard,7.0,Yes,Credit Card,4.0,Not Returned,1.0,Weekly
TXN506674,CUST102199,2023-03-15,25.0,Male,Chandigarh,Offline,Myntra,Accessories,Sunglasses,Bata,Black,M,1.0,1210.0,25.0,Missing,0.0,Standard,0.0,No,Cash on Delivery,5.0,Not Returned,0.0,Fortnightly
TXN500472,CUST100115,2023-03-15,41.0,Female,Indore,Online,Myntra,Footwear,Sandals,Max,Green,8,1.0,844.0,39.0,Missing,149.0,Express,3.0,No,UPI,5.0,Not Returned,3.0,Weekly
TXN507370,CUST102410,2023-03-15,40.0,Male,Kolkata,Online,Amazon,Clothing,T-shirt,Roadster,Green,M,1.0,996.0,62.0,Missing,99.0,Standard,7.0,No,UPI,5.0,Not Returned,0.0,Fortnightly
TXN502612,CUST100848,2023-03-15,52.0,Female,Chennai,Online,Flipkart,Clothing,Saree,Bewakoof,Green,S,1.0,440.0,69.0,Missing,0.0,Standard,4.0,No,UPI,5.0,Not Returned,0.0,Fortnightly
TXN509679,CUST103086,2023-03-15,25.0,Male,Hyderabad,Online,Ajio,Clothing,Shorts,Roadster,Green,M,1.0,1194.0,59.0,Missing,79.0,Express,4.0,No,UPI,3.0,Not Returned,3.0,Weekly
TXN509680,CUST103086,2023-03-15,25.0,Male,Hyderabad,Online,Ajio,Clothing,Shirt,H&M,Red,L,2.0,1819.0,66.0,Missing,0.0,Express,2.0,No,UPI,3.0,Not Returned,4.0,Weekly
TXN509345,CUST102977,2023-03-15,55.0,Male,Nagpur,Offline,Myntra,Footwear,Running Shoes,Campus,Blue,10,1.0,737.0,42.0,Missing,0.0,Standard,0.0,Yes,UPI,4.0,Returned,2.0,Weekly
TXN503267,CUST101046,2023-03-15,28.0,Female,Patna,Online,Flipkart,Footwear,Boots,Puma,Green,7,2.0,7445.0,40.0,Missing,0.0,Standard,7.0,Yes,UPI,5.0,Returned,0.0,Monthly
TXN501442,CUST100465,2023-03-16,58.0,Female,Delhi,Offline,Myntra,Accessories,Cap,Bata,Black,Free Size,1.0,911.0,67.0,Missing,0.0,Standard,0.0,No,Cash on Delivery,5.0,Not Returned,0.0,Monthly
TXN500729,CUST100198,2023-03-16,32.0,Female,Hyderabad,Online,Myntra,Clothing,Saree,Max,Yellow,XS,1.0,514.0,51.0,Missing,0.0,Standard,7.0,No,UPI,3.0,Returned,2.0,Weekly
TXN502508,CUST100805,2023-03-16,50.0,Male,Pune,Online,Amazon,Clothing,Trousers,Max,Brown,XL,2.0,1072.0,49.0,Missing,49.0,Standard,5.0,No,UPI,4.0,Not Returned,0.0,Monthly
TXN501930,CUST100629,2023-03-16,33.0,Female,Pune,Online,Myntra,Clothing,Dress,US Polo,Black,S,2.0,2342.0,33.0,Missing,0.0,Standard,6.0,No,Net Banking,2.0,Returned,0.0,Fortnightly
TXN500351,CUST100086,2023-03-16,22.0,Male,Mumbai,Online,Flipkart,Footwear,Slippers,US Polo,Beige,8,2.0,8165.0,65.0,Missing,79.0,Express,2.0,No,Net Banking,4.0,Not Returned,2.0,Weekly
TXN500649,CUST100165,2023-03-16,52.0,Male,Delhi,Online,Myntra,Footwear,Sandals,Nike,Black,11,1.0,3893.0,63.0,Missing,149.0,Express,4.0,No,Credit Card,3.0,Not Returned,0.0,Fortnightly
TXN502621,CUST100852,2023-03-16,58.0,Female,Pune,Online,Ajio,Footwear,Sandals,Puma,Brown,8,1.0,3900.0,31.0,Missing,0.0,Standard,8.0,Yes,Debit Card,2.0,Returned,0.0,Monthly
TXN500168,CUST100037,2023-03-16,52.0,Female,Delhi,Online,Ajio,Clothing,Dress,Nike,White,L,1.0,3392.0,41.0,Missing,199.0,Express,2.0,No,UPI,4.0,Returned,0.0,Monthly
TXN509884,CUST103158,2023-03-16,46.0,Male,Mumbai,Offline,Myntra,Clothing,Jacket,HRX,Yellow,M,1.0,499.0,52.0,Missing,0.0,Standard,0.0,Yes,Credit Card,4.0,Not Returned,0.0,Quarterly
TXN509201,CUST102940,2023-03-16,48.0,Male,Kolkata,Online,Shein,Accessories,Bag,Bewakoof,Black,Free Size,1.0,207.0,62.0,Missing,0.0,Standard,4.0,No,Net Banking,4.0,Not Returned,0.0,Weekly
TXN503434,CUST101109,2023-03-16,19.0,Female,Mumbai,Online,Flipkart,Clothing,Dress,US Polo,Red,S,1.0,535.0,24.0,Missing,199.0,Standard,7.0,No,Wallet,3.0,Not Returned,0.0,Monthly
TXN500513,CUST100128,2023-03-16,42.0,Male,Chandigarh,Offline,Myntra,Footwear,Sandals,Bata,Green,10,1.0,1971.0,69.0,Missing,0.0,Standard,0.0,No,Cash on Delivery,4.0,Not Returned,0.0,Weekly
TXN508068,CUST102611,2023-03-16,56.0,Male,Chandigarh,Online,Flipkart,Footwear,Sandals,Nike,Blue,11,1.0,4756.0,28.0,Missing,0.0,Standard,5.0,Yes,UPI,3.0,Not Returned,2.0,Weekly
TXN506023,CUST101964,2023-03-16,52.0,Female,Hyderabad,Online,Flipkart,Footwear,Running Shoes,Zara,Black,9,2.0,6192.0,52.0,Missing,0.0,Standard,5.0,Yes,UPI,4.0,Not Returned,1.0,Weekly
TXN507917,CUST102565,2023-03-16,36.0,Male,Mumbai,Online,Myntra,Footwear,Sneakers,Roadster,Beige,9,2.0,5594.0,38.0,Missing,0.0,Express,3.0,No,UPI,2.0,Returned,2.0,Weekly
TXN501868,CUST100610,2023-03-17,53.0,Female,Bangalore,Online,Ajio,Clothing,Saree,Max,White,M,1.0,479.0,35.0,Missing,149.0,Express,4.0,Yes,Debit Card,5.0,Not Returned,1.0,Weekly
TXN504567,CUST101523,2023-03-17,24.0,Male,Mumbai,Online,Shein,Accessories,Belt,Allen Solly,Green,M,1.0,903.0,25.0,Missing,0.0,Standard,5.0,No,Cash on Delivery,4.0,Not Returned,5.0,Weekly
TXN503177,CUST101018,2023-03-17,19.0,Female,Hyderabad,Online,Shein,Clothing,Dress,H&M,White,L,1.0,880.0,35.0,Missing,199.0,Standard,5.0,No,UPI,4.0,Not Returned,4.0,Weekly
TXN503279,CUST101052,2023-03-17,39.0,Female,Delhi,Offline,Myntra,Footwear,Running Shoes,US Polo,Beige,6,1.0,1346.0,66.0,Missing,0.0,Standard,0.0,No,Debit Card,3.0,Not Returned,1.0,Fortnightly
TXN508477,CUST102731,2023-03-17,39.0,Female,Delhi,Online,Myntra,Clothing,T-shirt,Nike,Black,XL,1.0,2652.0,48.0,Missing,0.0,Standard,4.0,Yes,UPI,4.0,Not Returned,0.0,Fortnightly
TXN500803,CUST100219,2023-03-17,55.0,Female,Chennai,Online,Flipkart,Clothing,Jacket,Puma,Pink,M,1.0,2529.0,59.0,Missing,49.0,Standard,8.0,No,Credit Card,1.0,Not Returned,1.0,Fortnightly
TXN505145,CUST101688,2023-03-17,57.0,Male,Delhi,Online,Amazon,Clothing,Shorts,H&M,Brown,L,1.0,801.0,44.0,Missing,49.0,Standard,5.0,Yes,UPI,3.0,Not Returned,0.0,Fortnightly
TXN503695,CUST101191,2023-03-17,29.0,Male,Lucknow,Offline,Myntra,Accessories,Sunglasses,Bewakoof,White,M,1.0,282.0,55.0,Missing,0.0,Standard,0.0,Yes,Debit Card,3.0,Returned,0.0,Quarterly
TXN508545,CUST102748,2023-03-17,35.0,Male,Mumbai,Online,Myntra,Clothing,Dress,Max,Blue,XL,1.0,382.0,37.0,Missing,0.0,Express,4.0,No,Debit Card,3.0,Not Returned,0.0,Fortnightly
TXN504075,CUST101343,2023-03-17,42.0,Male,Ahmedabad,Offline,Myntra,Clothing,Jeans,Zara,Yellow,M,2.0,5487.0,39.0,Missing,0.0,Standard,0.0,Yes,UPI,4.0,Returned,1.0,Weekly
TXN505835,CUST101904,2023-03-17,31.0,Female,Kolkata,Offline,Myntra,Clothing,T-shirt,Allen Solly,Blue,L,2.0,1683.0,46.0,Missing,0.0,Standard,0.0,No,UPI,4.0,Not Returned,2.0,Fortnightly
TXN505218,CUST101716,2023-03-17,45.0,Female,Chandigarh,Offline,Myntra,Clothing,T-shirt,H&M,Beige,L,1.0,1325.0,56.0,Missing,0.0,Standard,0.0,Yes,Wallet,5.0,Not Returned,0.0,Fortnightly
TXN509747,CUST103116,2023-03-18,44.0,Male,Nagpur,Online,Flipkart,Footwear,Slippers,HRX,Brown,6,3.0,2727.0,56.0,Missing,0.0,Standard,5.0,Yes,UPI,3.0,Not Returned,0.0,Weekly
TXN503800,CUST101245,2023-03-18,59.0,Female,Chennai,Online,Amazon,Clothing,Dress,US Polo,Green,L,1.0,994.0,48.0,Missing,0.0,Standard,5.0,No,Wallet,3.0,Not Returned,0.0,Fortnightly
TXN503042,CUST100980,2023-03-18,42.0,Male,Visakhapatnam,Offline,Myntra,Clothing,T-shirt,Max,Grey,M,1.0,361.0,35.0,Missing,0.0,Standard,0.0,No,UPI,3.0,Not Returned,1.0,Monthly
TXN505861,CUST101913,2023-03-18,50.0,Female,Ahmedabad,Online,Amazon,Accessories,Cap,Max,Yellow,Free Size,1.0,232.0,69.0,Missing,0.0,Same Day,1.0,Yes,UPI,4.0,Not Returned,0.0,Fortnightly
TXN502961,CUST100953,2023-03-18,35.0,Female,Noida,Online,Flipkart,Clothing,Saree,Max,Navy,S,2.0,872.0,48.0,Missing,199.0,Standard,8.0,No,Debit Card,4.0,Not Returned,1.0,Fortnightly
TXN506127,CUST102016,2023-03-18,35.0,Male,Ahmedabad,Online,Amazon,Clothing,T-shirt,US Polo,Beige,S,1.0,1343.0,20.0,Missing,99.0,Standard,6.0,No,UPI,3.0,Returned,1.0,Fortnightly
TXN504316,CUST101423,2023-03-18,46.0,Female,Mumbai,Online,Meesho,Footwear,Running Shoes,HRX,Navy,8,2.0,1204.0,62.0,Missing,0.0,Same Day,1.0,Yes,UPI,5.0,Not Returned,3.0,Fortnightly
TXN500962,CUST100280,2023-03-18,29.0,Male,Mumbai,Online,Amazon,Footwear,Running Shoes,Roadster,Beige,11,2.0,4559.0,67.0,Missing,149.0,Standard,8.0,No,UPI,4.0,Returned,0.0,Monthly
TXN509988,CUST103195,2023-03-18,25.0,Male,Hyderabad,Online,Flipkart,Footwear,Sandals,H&M,Navy,8,1.0,1693.0,27.0,Missing,0.0,Same Day,1.0,No,Net Banking,5.0,Not Returned,0.0,Monthly
TXN502165,CUST100705,2023-03-18,41.0,Male,Chennai,Offline,Myntra,Footwear,Running Shoes,Zara,White,7,1.0,4048.0,51.0,Missing,0.0,Standard,0.0,No,UPI,3.0,Returned,0.0,Fortnightly
TXN500848,CUST100228,2023-03-18,40.0,Female,Pune,Online,Myntra,Clothing,Hoodie,Allen Solly,Blue,L,1.0,1448.0,36.0,Missing,199.0,Standard,7.0,No,UPI,3.0,Not Returned,0.0,Monthly
TXN505307,CUST101734,2023-03-19,54.0,Male,Chennai,Online,Ajio,Clothing,Hoodie,Levis,Grey,M,1.0,515.0,59.0,Missing,0.0,Same Day,1.0,Yes,UPI,5.0,Not Returned,1.0,Quarterly
TXN509058,CUST102894,2023-03-19,28.0,Male,Bangalore,Online,Myntra,Clothing,Shirt,Puma,Pink,XS,1.0,2604.0,50.0,Missing,0.0,Standard,4.0,No,UPI,5.0,Not Returned,1.0,Weekly
TXN502479,CUST100798,2023-03-19,31.0,Male,Pune,Online,Ajio,Clothing,T-shirt,US Polo,Red,XL,1.0,853.0,20.0,Missing,0.0,Standard,8.0,Yes,Debit Card,3.0,Not Returned,0.0,Weekly
TXN501080,CUST100330,2023-03-19,40.0,Female,Hyderabad,Offline,Myntra,Clothing,Kurta,Roadster,Grey,M,1.0,969.0,55.0,Missing,0.0,Standard,0.0,Yes,Credit Card,5.0,Not Returned,0.0,Fortnightly
