ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1,loan_amount_log
54307,2019,ncf,Joint,nopre,type3,p3,l1,nopc,nob/c,786500,2.99,-0.7493,7850.0,360.0,not_neg,not_int,not_lpsm,878000.0,sb,pr,home,1U,9000.0,CRIF,619,EXP,65-74,not_inst,89.5785877,North,direct,0,50.0,13.575349272935478
137545,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,296500,,,,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,3480.0,CIB,693,CIB,55-64,to_inst,64.73799127,south,direct,1,43.0,12.599805870095512
41176,2019,cf,Male,nopre,type1,p1,l2,nopc,nob/c,286500,4.5,0.4905,0.0,360.0,not_neg,not_int,not_lpsm,318000.0,sb,sr,home,1U,5700.0,CRIF,697,CIB,25-34,not_inst,90.09433962,North,direct,0,40.0,12.565497305532237
67361,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,406500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,739,EXP,55-64,not_inst,,North,direct,1,,12.915341667991576
86897,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,266500,3.75,0.2972,3886.5,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,4860.0,CRIF,652,EXP,65-74,to_inst,62.26635514,south,direct,0,43.0,12.493133274926212
61181,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,466500,3.625,-0.0704,0.0,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,6120.0,CIB,886,EXP,25-34,not_inst,74.28343949,North,direct,0,40.0,13.05301544288996
141007,2019,ncf,Male,pre,type1,p3,l1,nopc,nob/c,256500,,,,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,7860.0,EXP,754,CIB,45-54,to_inst,80.66037736,North,direct,1,29.0,12.45488784222084
44205,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,156500,3.75,0.9974,3500.0,180.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,5280.0,EXP,577,CIB,45-54,to_inst,39.32160804,North,direct,0,41.0,11.960817678718287
144100,2019,cf,Male,nopre,type2,p2,l1,nopc,b/c,26500,,,,360.0,not_neg,not_int,not_lpsm,38000.0,sb,pr,home,1U,2460.0,CIB,643,CIB,25-34,to_inst,69.73684211,central,direct,1,38.0,10.184937747111391
124006,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,436500,4.5,0.8938,5568.64,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,9660.0,CIB,530,EXP,45-54,to_inst,79.65328467,south,direct,0,38.0,12.986545945209913
42974,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,196500,3.75,0.65,1250.0,180.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,3780.0,CIB,777,CIB,55-64,to_inst,36.52416357,North,direct,0,43.0,12.188422799337028
117655,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,76500,,,,360.0,not_neg,not_int,not_lpsm,78000.0,sb,pr,home,1U,960.0,CRIF,601,CIB,35-44,to_inst,98.07692308,south,direct,1,53.0,11.245059091624615
100661,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,346500,4.125,1.2255,0.0,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,,CIB,681,CIB,25-34,to_inst,74.03846154,south,direct,0,,12.755640983610817
151043,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,676500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,11100.0,EQUI,690,EXP,35-44,not_inst,,south,direct,1,,13.424689204788487
122615,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,726500,4.5,0.112,0.0,360.0,not_neg,not_int,not_lpsm,1558000.0,sb,pr,home,1U,6720.0,CIB,731,EXP,45-54,not_inst,46.63029525,south,direct,0,51.0,13.495995138454019
50337,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,276500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4380.0,EQUI,582,EXP,25-34,not_inst,,North,direct,1,,12.529969716574515
53806,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,106500,4.99,1.1614,2352.5,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,2400.0,CRIF,768,CIB,45-54,to_inst,71.95945946,North,direct,0,44.0,11.575909653758895
29682,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,3.875,0.0697,0.0,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,14520.0,CIB,641,EXP,55-64,not_inst,49.07178218,North,direct,0,47.0,12.890433842121956
132633,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,316500,3.5,-0.0629,3612.94,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,4500.0,CIB,526,CIB,35-44,to_inst,69.10480349,south,direct,0,31.0,12.66508168011904
145476,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,186500,4.125,0.7471,6068.19,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,2820.0,EXP,685,CIB,65-74,to_inst,72.28682171,North,direct,0,24.0,12.136191879981927
82296,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,336500,,,,300.0,not_neg,not_int,lpsm,,sb,pr,home,1U,5820.0,EQUI,715,EXP,45-54,to_inst,,North,direct,1,,12.726356399830706
79652,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,126500,,,,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,2100.0,CRIF,897,CIB,55-64,to_inst,107.2033898,North,direct,1,40.0,11.748005492256807
118317,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,136500,3.99,0.6478,1968.07,360.0,neg_amm,not_int,not_lpsm,168000.0,sb,pr,home,1U,6360.0,CRIF,694,EXP,45-54,to_inst,81.25,North,direct,0,23.0,11.824087219587643
52153,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,246500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3660.0,EQUI,724,EXP,45-54,to_inst,,south,direct,1,,12.415121329251784
93686,2019,,Female,nopre,type1,p1,l1,nopc,nob/c,276500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4440.0,EQUI,696,EXP,35-44,not_inst,,North,direct,1,,12.529969716574515
69787,2019,cf,Male,nopre,type1,p4,l2,nopc,nob/c,356500,4.18,0.4674,,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,6540.0,EXP,770,CIB,55-64,to_inst,58.63486842,North,direct,0,33.0,12.784092323881643
137707,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,76500,4.125,0.8849,2851.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,1860.0,EXP,877,EXP,65-74,to_inst,18.75,south,direct,0,23.0,11.245059091624615
87032,2019,cf,Joint,pre,type3,p1,l1,nopc,nob/c,146500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3300.0,EQUI,793,EXP,55-64,to_inst,,North,direct,1,,11.89478753335453
125058,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,256500,3.625,0.087,1046.88,360.0,not_neg,int_only,not_lpsm,458000.0,sb,pr,home,1U,6660.0,CIB,846,EXP,25-34,not_inst,56.00436681,North,direct,0,34.0,12.45488784222084
39290,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,576500,4.5,0.0546,0.0,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,8340.0,CRIF,630,CIB,25-34,not_inst,78.11653117,south,direct,0,37.0,13.264732353295123
72449,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,126500,3.99,1.2796,2136.75,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,3120.0,CRIF,805,CIB,55-64,to_inst,75.29761905,central,direct,0,60.0,11.748005492256807
61019,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,316500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5040.0,EQUI,531,EXP,55-64,to_inst,,central,direct,1,,12.66508168011904
93025,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,156500,3.625,0.1968,4041.25,324.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,2280.0,CIB,568,CIB,65-74,to_inst,50.81168831,North,direct,0,41.0,11.960817678718287
54908,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,4.99,1.3467,4430.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,ir,home,1U,12960.0,CIB,590,EXP,45-54,to_inst,47.27074236,south,direct,0,27.0,12.285350445351659
89203,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,726500,3.625,0.0991,1445.79,360.0,not_neg,not_int,lpsm,978000.0,sb,pr,home,1U,9660.0,CIB,743,EXP,45-54,not_inst,74.28425358,North,direct,0,34.0,13.495995138454019
48168,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,596500,4.5,0.3509,0.0,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,10680.0,CRIF,883,EXP,35-44,not_inst,89.29640719,south,direct,0,45.0,13.298836196964638
27854,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,146500,3.99,0.5184,3438.28,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,1620.0,CIB,889,CIB,65-74,to_inst,59.07258065,North,direct,0,44.0,11.89478753335453
126060,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,126500,4.875,1.2992,3653.56,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,3120.0,CIB,560,EXP,65-74,to_inst,80.06329114,North,direct,0,39.0,11.748005492256807
66405,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,366500,3.375,0.2765,1133.18,180.0,not_neg,not_int,not_lpsm,1008000.0,sb,pr,home,1U,11700.0,CRIF,624,CIB,45-54,not_inst,36.35912698,North,direct,0,31.0,12.811756528818082
172486,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,586500,4.5,0.0593,3250.0,360.0,neg_amm,not_int,not_lpsm,738000.0,sb,pr,home,1U,11700.0,CRIF,530,EXP,35-44,not_inst,79.47154472,south,direct,0,23.0,13.281929652104052
56040,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,76500,3.75,1.2741,3267.8,180.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,4740.0,CIB,829,CIB,45-54,to_inst,64.83050847,North,direct,0,16.0,11.245059091624615
131756,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,166500,2.99,-0.5596,5427.5,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,2400.0,EXP,887,EXP,>74,to_inst,99.10714286,North,direct,0,35.0,12.022756594390605
78744,2019,cf,Female,nopre,type3,p3,l1,nopc,nob/c,116500,,,,240.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2760.0,EQUI,703,EXP,65-74,to_inst,,south,direct,1,,11.665655135642039
96438,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,636500,3.99,0.2902,11830.31,360.0,not_neg,not_int,not_lpsm,1388000.0,sb,pr,home,1U,10800.0,CRIF,733,EXP,55-64,to_inst,45.8573487,central,direct,0,24.0,13.363741268070273
103091,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,446500,3.5,0.0506,10496.5,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,9060.0,CIB,815,EXP,25-34,to_inst,69.98432602,south,direct,0,51.0,13.00919691893784
155961,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,176500,,,,300.0,not_neg,int_only,not_lpsm,,sb,pr,home,1U,3480.0,EQUI,849,EXP,55-64,to_inst,,North,direct,1,,12.081081821061819
122360,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,416500,3.99,0.577,3656.67,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,8100.0,EXP,825,EXP,35-44,to_inst,95.0913242,south,direct,0,36.0,12.939644141546536
110748,2019,cf,Sex Not Available,pre,type3,p1,l1,nopc,nob/c,316500,3.5,0.0667,3085.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,5640.0,EXP,717,CIB,35-44,to_inst,102.7597403,south,direct,0,32.0,12.66508168011904
108113,2019,ncf,Joint,nopre,type2,p3,l1,nopc,b/c,296500,3.99,0.595,1890.0,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,5100.0,EXP,884,EXP,55-64,to_inst,85.20114943,North,direct,0,42.0,12.599805870095512
87371,2019,ncf,Female,pre,type1,p1,l1,nopc,nob/c,526500,3.5,-0.2239,4749.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,17100.0,CIB,672,CIB,35-44,to_inst,80.01519757,south,direct,0,30.0,13.174008509889596
78632,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,546500,3.5,0.002,4784.4,360.0,not_neg,int_only,not_lpsm,608000.0,sb,pr,home,1U,10680.0,EXP,773,EXP,35-44,not_inst,89.88486842,south,direct,0,23.0,13.211291416423222
56841,2019,cf,Joint,nopre,type1,p3,l2,nopc,nob/c,106500,3.875,0.8675,4000.0,120.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,5340.0,CIB,542,EXP,45-54,to_inst,53.78787879,North,direct,0,35.0,11.575909653758895
74528,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,296500,3.99,0.4701,0.0,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,3720.0,CRIF,711,CIB,55-64,not_inst,85.20114943,south,direct,0,41.0,12.599805870095512
157743,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,556500,4.75,1.009,2688.12,360.0,neg_amm,not_int,not_lpsm,698000.0,sb,pr,home,1U,7680.0,EXP,566,CIB,35-44,not_inst,79.7277937,south,direct,0,38.0,13.229424246641315
114346,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,206500,2.99,0.2866,6190.0,180.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,3720.0,CRIF,791,CIB,35-44,to_inst,83.26612903,south,direct,0,31.0,12.238060533986511
84551,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,266500,3.625,0.11,1719.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,6600.0,CIB,501,CIB,25-34,not_inst,86.52597403,south,direct,0,27.0,12.493133274926212
120785,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,306500,3.75,0.0736,3558.65,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,7860.0,EXP,864,EXP,55-64,to_inst,73.32535885,North,direct,0,28.0,12.632976296995821
51736,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,286500,3.875,0.2821,446.04,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,5940.0,EXP,734,EXP,35-44,not_inst,87.34756098,North,direct,0,27.0,12.565497305532237
111515,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,266500,,,,360.0,not_neg,int_only,not_lpsm,318000.0,sb,pr,home,1U,3660.0,CRIF,639,CIB,45-54,to_inst,83.80503145,North,direct,1,44.0,12.493133274926212
148360,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,266500,2.99,-0.0508,0.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,6720.0,CIB,548,EXP,25-34,not_inst,81.25,North,direct,0,36.0,12.493133274926212
26538,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,286500,3.75,0.2456,9530.0,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,2880.0,CRIF,539,CIB,65-74,to_inst,54.26136364,central,direct,0,43.0,12.565497305532237
119655,2019,,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,646500,4.99,1.2197,6050.0,360.0,not_neg,not_int,not_lpsm,1258000.0,sb,ir,home,1U,9720.0,CIB,614,EXP,55-64,to_inst,51.39109698,south,direct,0,40.0,13.379330023983263
133386,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,296500,3.625,0.023,4227.12,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,3300.0,CRIF,746,CIB,35-44,not_inst,72.67156863,North,direct,0,40.0,12.599805870095512
68935,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,216500,3.125,0.4187,627.46,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,2700.0,CIB,837,CIB,65-74,not_inst,99.31192661,North,direct,0,48.0,12.285350445351659
34337,2019,cf,Joint,nopre,type3,p1,l1,nopc,nob/c,436500,3.625,-0.483,0.0,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,6720.0,CIB,680,EXP,35-44,not_inst,99.65753425,North,direct,0,45.0,12.986545945209913
112614,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,966500,4.5,0.3572,620.48,360.0,not_neg,not_int,not_lpsm,1328000.0,sb,pr,home,3U,11760.0,CIB,559,EXP,35-44,not_inst,72.77861446,North,direct,0,41.0,13.781437612291136
158541,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,426500,,,,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,7680.0,CIB,552,CIB,65-74,not_inst,102.0334928,south,direct,1,22.0,12.963369990577007
170304,2019,,Joint,nopre,type1,p3,l1,nopc,nob/c,216500,5.25,1.4984,5618.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,5520.0,CIB,774,EXP,45-54,to_inst,77.87769784,south,direct,0,43.0,12.285350445351659
75451,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,176500,3.75,0.3317,5145.81,180.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,6600.0,CRIF,598,CIB,45-54,to_inst,80.96330275,North,direct,0,36.0,12.081081821061819
77618,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,506500,4.875,0.3868,0.0,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,8880.0,CRIF,817,EXP,35-44,not_inst,89.17253521,North,direct,0,36.0,13.135281577002589
99807,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,466500,,,,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,6900.0,CIB,623,EXP,55-64,not_inst,54.37062937,North,direct,1,59.0,13.05301544288996
163591,2019,cf,Male,pre,type3,p3,l1,nopc,nob/c,196500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8340.0,EQUI,872,EXP,>74,to_inst,,south,direct,1,,12.188422799337028
157848,2019,ncf,Male,nopre,type3,p1,l1,nopc,nob/c,216500,4.75,0.8958,20.0,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,4020.0,CRIF,505,CIB,25-34,to_inst,99.31192661,North,direct,0,49.0,12.285350445351659
129310,2019,ncf,Female,nopre,type3,p4,l1,nopc,nob/c,566500,,,,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,,CIB,555,EXP,45-54,not_inst,103.3759124,North,direct,1,,13.247234124673707
143369,2019,cf,Joint,nopre,type3,p1,l1,nopc,nob/c,286500,3.625,0.319,2739.82,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,7980.0,CIB,502,EXP,45-54,to_inst,103.057554,North,direct,0,36.0,12.565497305532237
33448,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,186500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3840.0,EQUI,560,EXP,55-64,to_inst,,south,direct,1,,12.136191879981927
119494,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,216500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2160.0,EQUI,786,EXP,65-74,to_inst,,central,direct,1,,12.285350445351659
84808,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,416500,3.625,-0.173,0.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,7560.0,CIB,818,CIB,55-64,not_inst,68.50328947,North,direct,0,39.0,12.939644141546536
37438,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,376500,4.125,0.5683,3000.0,360.0,neg_amm,not_int,not_lpsm,508000.0,sb,ir,home,1U,11160.0,EXP,779,CIB,35-44,not_inst,74.11417323,south,direct,0,41.0,12.838675982261055
112556,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,66500,,,,360.0,neg_amm,not_int,not_lpsm,88000.0,sb,pr,home,1U,1200.0,CRIF,666,CIB,>74,to_inst,75.56818182,south,direct,1,35.0,11.104972264124868
99281,2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,1336500,,,,360.0,not_neg,not_int,not_lpsm,4408000.0,sb,pr,home,1U,24840.0,CIB,755,CIB,65-74,to_inst,30.31987296,North,direct,1,36.0,14.105565562783802
43748,2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,356500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4140.0,EQUI,546,EXP,25-34,not_inst,,North,direct,1,,12.784092323881643
170003,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,326500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,10080.0,EQUI,545,EXP,35-44,to_inst,,south,direct,1,,12.696188290481068
88857,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,486500,3.375,0.2522,2460.0,180.0,neg_amm,not_int,not_lpsm,1008000.0,sb,pr,home,1U,8340.0,CRIF,784,EXP,45-54,to_inst,48.26388889,south,direct,0,45.0,13.094994236104542
163027,2019,cf,Female,nopre,type1,p1,l2,nopc,nob/c,276500,5.375,1.3951,7803.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,ir,home,2U,7020.0,CRIF,554,CIB,35-44,not_inst,75.13586957,central,direct,0,35.0,12.529969716574515
162366,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,126500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2280.0,EQUI,652,EXP,65-74,to_inst,,south,direct,1,,11.748005492256807
51460,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,256500,3.75,0.1256,1716.5,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,11100.0,EXP,611,CIB,35-44,not_inst,53.66108787,North,direct,0,6.0,12.45488784222084
104085,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,396500,3.5,0.0852,,132.0,neg_amm,not_int,not_lpsm,548000.0,sb,pr,home,1U,11940.0,CRIF,514,EXP,55-64,to_inst,72.3540146,south,direct,0,36.0,12.890433842121956
61095,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,166500,3.5,0.68,4137.5,240.0,not_neg,int_only,not_lpsm,248000.0,sb,pr,home,1U,4560.0,EXP,666,EXP,65-74,to_inst,67.13709677,North,direct,0,36.0,12.022756594390605
88163,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,216500,,,,360.0,neg_amm,not_int,not_lpsm,238000.0,sb,pr,home,1U,4080.0,CRIF,502,CIB,25-34,not_inst,90.96638655,south,direct,1,44.0,12.285350445351659
104408,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,576500,4.0,0.2036,0.0,360.0,not_neg,not_int,not_lpsm,798000.0,sb,pr,home,1U,9540.0,CIB,773,EXP,25-34,not_inst,72.24310777,North,direct,0,24.0,13.264732353295123
38988,2019,cf,Female,pre,type1,p2,l1,nopc,nob/c,306500,4.375,-0.0469,0.0,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,5520.0,CIB,866,CIB,25-34,not_inst,40.4353562,North,direct,0,36.0,12.632976296995821
171586,2019,cf,Sex Not Available,pre,type2,p4,l1,nopc,b/c,296500,,,,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,,EXP,520,CIB,55-64,to_inst,90.39634146,south,direct,1,,12.599805870095512
133805,2019,ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,226500,4.56,0.109,0.0,324.0,neg_amm,not_int,not_lpsm,348000.0,sb,pr,home,1U,4500.0,CIB,513,EXP,65-74,to_inst,65.0862069,North,direct,0,44.0,12.330504638906516
139697,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,106500,4.25,1.1915,2959.5,180.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,3300.0,CIB,531,CIB,35-44,to_inst,77.17391304,North,direct,0,36.0,11.575909653758895
98866,2019,cf,Sex Not Available,pre,type1,,l1,nopc,nob/c,406500,4.375,0.1092,1660.0,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,5580.0,CRIF,629,CIB,45-54,to_inst,70.32871972,south,direct,0,42.0,12.915341667991576
57482,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,256500,3.75,0.2558,818.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,8520.0,CIB,512,CIB,45-54,to_inst,92.26618705,south,direct,0,35.0,12.45488784222084
90066,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,406500,4.125,-0.3253,1084.66,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,4440.0,CRIF,711,CIB,25-34,not_inst,80.01968504,south,direct,0,42.0,12.915341667991576
107007,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,356500,4.875,1.4302,10560.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,6780.0,CIB,599,EXP,35-44,to_inst,79.57589286,North,direct,0,38.0,12.784092323881643
122527,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,456500,3.99,-0.1136,6482.5,360.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1U,8640.0,CIB,553,EXP,>74,to_inst,47.65135699,south,direct,0,38.0,13.031346169595265
56957,2019,cf,Male,nopre,type1,p3,l2,nopc,nob/c,176500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4140.0,EQUI,854,EXP,>74,to_inst,,North,direct,1,,12.081081821061819
145574,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,186500,,,,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,5340.0,EXP,549,CIB,55-64,to_inst,67.08633094,North,direct,1,23.0,12.136191879981927
152122,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,206500,4.125,0.1266,155.0,180.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,7140.0,CRIF,544,CIB,45-54,to_inst,67.04545455,North,direct,0,25.0,12.238060533986511
85963,2019,cf,Joint,,type1,p3,l1,nopc,nob/c,116500,4.75,0.571,2050.0,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,1560.0,CIB,670,EXP,25-34,to_inst,56.00961538,North,direct,0,41.0,11.665655135642039
